duration,responseId,Q4_0_GROUP,Q4_1_GROUP,Q4_2_GROUP,Q5_0_GROUP,Q5_1_GROUP,Q5_2_GROUP,Q6_0_GROUP,Q6_1_GROUP,Q6_2_GROUP,angryorchard,bacardi,budweiser,coors,corona,crownroyal,highnoon,newbelgium,odells,smirnoff,scrumpys,titos,topochico,truly,whiteclaw,benjerry,coke,campbell,chocolove,generalmills,hershey,impossible,kellogg,kraft,larabar,nestle,pepsico,pueblochiles,tyson,burgerking,chickfila,chipotle,crackerbarrel,denverbiscuit,dominos,firehouse,fiveguys,illegalpete,jimmyjohns,kfc,mcdonalds,musiccity,panera,papajohns,popeyes,raisingcanes,sonic,starbucks,subway,sweetgreen,tacobell,wafflehouse,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q17_4_TEXT,Q18,Q18_4_TEXT,Q19_1,Q21_1,Q21_2,Q21_3,Q21_4,Q23_1,Q23_2,Q23_3,Q23_4,Q_TotalDuration,Race
476,R_3TKJv7kMrOnVMos,"Bacardi,Crown Royal,Titos,Scrumpys Cider,Truly,Odells","Angry Orchard,Smirnoff,Topo Chico Seltzer,White Claw","Budweiser,New Belgium,Corona,High Noon,Coors Light","Domino's,Jimmy John's,Firehouse Subs,Chick-fil-A,Papa John's,Popeyes,Mcdonald's,CAVA,Five Guys Burgers and Fries,Taco Bell,KFC,Sonic Drive-In,Subway,Burger King,Chipotle","Music City Hot Chicken,Illegal Pete's,Raising Cane's Chicken Fingers,Panera Bread,Starbucks","Waffle House,Sweetgreen,Denver Biscuit Co,Cracker Barrel","Nestle,Pueblo Chiles","Tyson,Kraft","Coca-Cola,Hershey",1,4,1,1,1,4,1,1,1,5,1,4,1,1,1,4,4,1,1,4,3,1,1,,,,,,,4,4,5,5,,4,4,5,4,2,2,5,,5,4,,,,,,,,,3,3,3,3,4,Yes,White or Caucasian,Some high school or less,"Less than $25,000",81005,18-24 years old,Female,,No preference,,3,2,2,2,3,2,2,2,2,476,H
534,R_6pnEP7qmFHRNzWF,"Angry Orchard,Truly,White Claw,Scrumpys Cider,Topo Chico Seltzer","Smirnoff,High Noon,Titos,Crown Royal,Bacardi","Coors Light,Odells,New Belgium,Corona,Budweiser","Burger King,Chipotle,Chick-fil-A","CAVA,Firehouse Subs,Domino's","Denver Biscuit Co,Cracker Barrel","Ben & Jerry's,Chocolove,Larabar","Campbell,Kellogg,Kraft,Impossible Burger,Hershey,General Mills","Pepsico,Coca-Cola",3,3,3,,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,7,6,7,7,6,Yes,"White or Caucasian,American Indian/Native American or Alaska Native","Some college, but no degree","$100,000-$149,999",80018,55-64 years old,Female,,Democrat,,1,3,2,3,4,5,5,1,1,534,H
450,R_6rB6zRFUNcy9fHa,"Angry Orchard,Smirnoff","White Claw,Truly","Bacardi,Topo Chico Seltzer","Mcdonald's,CAVA","Panera Bread,Illegal Pete's","Subway,Starbucks","Pepsico,Coca-Cola","General Mills,Kellogg","Nestle,Hershey",4,2,1,2,2,2,,2,2,4,,4,4,4,4,5,2,2,4,2,2,4,2,2,4,1,2,4,2,2,1,4,1,5,1,1,,,,2,2,3,4,1,4,,,1,4,4,,,7,7,7,7,7,No,American Indian/Native American or Alaska Native,Bachelor’s degree,"$50,000-$74,999",80220,55-64 years old,Female,,Democrat,,1,1,1,1,1,5,5,1,1,450,NativeorOther
735,R_3DPgxy5r9eg8XEt,"Budweiser,Coors Light,Corona","Smirnoff,Bacardi,Crown Royal","White Claw,Topo Chico Seltzer","Burger King,KFC,Mcdonald's,Sonic Drive-In,Taco Bell,Chick-fil-A","Subway,Jimmy John's,Firehouse Subs,Panera Bread","Illegal Pete's,Chipotle","Hershey,Nestle,Chocolove","Coca-Cola,Pepsico","Kellogg,General Mills",1,1,,4,1,1,1,1,5,1,1,1,1,1,1,1,2,1,4,3,,4,3,1,3,1,1,1,2,2,5,,1,3,4,,1,3,,1,1,1,1,1,1,1,1,2,,4,1,2,7,7,4,2,5,No,White or Caucasian,High school diploma or GED,"$50,000-$74,999",80018,35-44 years old,Female,,Democrat,,4,3,2,4,1,5,5,1,1,735,W
635,R_7dJUIvehPXQyDSR,"Bacardi,Smirnoff","Coors Light,Budweiser","Scrumpys Cider,Angry Orchard","Mcdonald's,Burger King","Jimmy John's,Subway,Firehouse Subs","KFC,Popeyes,Raising Cane's Chicken Fingers","Coca-Cola,Pepsico","General Mills,Kellogg","Hershey,Nestle",3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,5,4,,4,,,4,,,,,4,,,,,,4,3,,5,,,3,,,3,,,,3,3,4,,,,,5,6,6,6,6,No,White or Caucasian,Bachelor’s degree,"$50,000-$74,999",80909,55-64 years old,Female,,Independent,,2,1,1,1,5,3,4,1,1,635,W
542,R_7IQBXrfnGy46HfO,"Budweiser,Coors Light","Scrumpys Cider,Angry Orchard","Bacardi,Crown Royal","Chick-fil-A,Five Guys Burgers and Fries,Burger King,Subway","Popeyes,Waffle House,Cracker Barrel","Jimmy John's,Firehouse Subs,Sonic Drive-In,Mcdonald's","Hershey,Nestle","Coca-Cola,Pepsico","General Mills,Campbell,Kraft",1,1,,3,3,1,1,1,1,3,1,1,1,,1,4,4,4,1,4,5,1,4,4,3,4,4,5,4,2,5,4,3,1,4,4,,1,,3,,1,1,4,3,1,4,4,5,1,1,,6,7,5,3,3,No,White or Caucasian,"Some college, but no degree","$75,000-$99,999",81007,55-64 years old,Female,,Independent,,4,3,3,2,3,2,3,2,3,542,W
507,R_1QoJTJsyCjF8j47,"Angry Orchard,Truly,High Noon,Topo Chico Seltzer,Scrumpys Cider,White Claw","Bacardi,Smirnoff,Titos,Crown Royal","New Belgium,Odells,Corona,Coors Light,Budweiser","Burger King,Chick-fil-A,Mcdonald's,KFC,Sonic Drive-In,Five Guys Burgers and Fries,Popeyes,Jimmy John's,Chipotle,Raising Cane's Chicken Fingers,Taco Bell,Starbucks,Subway,Firehouse Subs","Sweetgreen,CAVA,Panera Bread,Music City Hot Chicken,Cracker Barrel,Illegal Pete's,Waffle House,Denver Biscuit Co","Domino's,Papa John's","Larabar,Ben & Jerry's,Nestle,Chocolove,Hershey","Pueblo Chiles,Kellogg,Kraft,Campbell,Tyson,Impossible Burger,General Mills","Coca-Cola,Pepsico",5,2,5,5,5,2,4,4,2,2,4,4,4,4,4,5,5,5,5,5,5,2,5,5,4,5,2,5,5,5,1,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,No,White or Caucasian,"Some college, but no degree","$150,000 or more",80918,65+ years old,Female,,Independent,,4,3,3,3,3,3,3,1,1,507,W
585,R_3v69tSsVNE3ZlnM,"Smirnoff,Crown Royal,Bacardi,Titos","Budweiser,Coors Light,White Claw,Corona,Odells,New Belgium","Scrumpys Cider,Topo Chico Seltzer","Chick-fil-A,Burger King,Mcdonald's,Five Guys Burgers and Fries,Sonic Drive-In,KFC,Taco Bell,Popeyes,Subway","Chipotle,Waffle House,Jimmy John's,Panera Bread,Cracker Barrel,Raising Cane's Chicken Fingers","Papa John's,Domino's,Firehouse Subs","Kellogg,General Mills,Campbell,Tyson,Kraft","Hershey,Chocolove,Nestle,Ben & Jerry's","Pepsico,Coca-Cola",,3,1,1,3,4,,,,3,,4,,,,4,2,3,,3,3,,3,4,,3,2,,,3,1,3,,,3,,4,,,4,2,,3,,,,,,4,,,,7,7,6,5,6,No,White or Caucasian,Bachelor’s degree,"$50,000-$74,999",80918,45-54 years old,Female,,Democrat,,2,1,1,1,3,5,5,1,1,585,W
884,R_6zvhEHHUMxTaVPa,"High Noon,Odells,New Belgium,Coors Light,Corona,Budweiser","Truly,Crown Royal,Bacardi,Titos","White Claw,Scrumpys Cider,Smirnoff,Topo Chico Seltzer,Angry Orchard","Illegal Pete's,Domino's,Music City Hot Chicken,Subway,Panera Bread,Popeyes,Papa John's,Raising Cane's Chicken Fingers,Firehouse Subs,Jimmy John's,Five Guys Burgers and Fries,Chipotle","CAVA,Taco Bell,Starbucks,Burger King,Chick-fil-A,KFC,Mcdonald's,Sonic Drive-In","Cracker Barrel,Waffle House,Sweetgreen,Denver Biscuit Co","Pepsico,Coca-Cola","Kellogg,Ben & Jerry's,Hershey,Campbell,Chocolove,Nestle,Larabar,Kraft,General Mills","Impossible Burger,Tyson,Pueblo Chiles",4,4,4,4,4,,,,,,,,,,,5,5,,,,,,,5,5,,,,,5,5,5,,,,,,,,,5,,,,,,,,,,5,,6,4,5,2,5,Yes,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",80233,45-54 years old,Female,,Democrat,,3,1,1,1,3,5,5,5,1,884,H
316,R_73UfSUzZnha5d2F,"Corona,Crown Royal","Coors Light,Bacardi","Truly,White Claw","Chick-fil-A,Raising Cane's Chicken Fingers,Popeyes","Illegal Pete's,Chipotle","Domino's,Papa John's","Pepsico,Coca-Cola","Ben & Jerry's,Nestle","Kellogg,General Mills",3,4,1,3,4,,,,,,,,,,,4,3,,4,,,,4,2,,,,,,,4,4,,3,,,,,,1,,,,,,4,4,,,,,,5,4,1,1,2,No,Black or African American,"Some college, but no degree","$50,000-$74,999",80249,18-24 years old,Male,,Republican,,6,4,5,4,1,1,1,4,5,316,B
1927,R_54rc9MqflEQJdbJ,"Titos,Bacardi,Coors Light,Corona,New Belgium","White Claw,Budweiser,Truly,High Noon,Topo Chico Seltzer","Crown Royal,Scrumpys Cider,Odells,Smirnoff,Angry Orchard","Jimmy John's,Panera Bread,Music City Hot Chicken,Burger King,Papa John's,Chick-fil-A,KFC,Mcdonald's","Chipotle,Sonic Drive-In,Cracker Barrel,Popeyes,Raising Cane's Chicken Fingers,Illegal Pete's,Denver Biscuit Co,Five Guys Burgers and Fries","Firehouse Subs,Domino's,Taco Bell,Subway,Starbucks,Sweetgreen,CAVA,Waffle House","Hershey,Campbell,Chocolove,Ben & Jerry's","Pepsico,Kellogg,Coca-Cola,Impossible Burger,General Mills","Kraft,Pueblo Chiles,Larabar,Nestle,Tyson",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",80111,35-44 years old,Male,,Democrat,,1,5,5,5,5,5,5,5,5,1927,W
648,R_3uWzuhLFDkfvETy,"Budweiser,Coors Light","Topo Chico Seltzer,White Claw","Bacardi,Smirnoff","Burger King,Mcdonald's","Raising Cane's Chicken Fingers,Chick-fil-A","Subway,Jimmy John's","Coca-Cola,Pepsico","Kellogg,General Mills","Nestle,Hershey",2,5,,,2,4,2,3,4,4,1,1,2,3,4,5,5,4,3,4,5,1,5,5,2,4,4,1,4,5,5,4,5,,,4,3,3,4,4,3,1,3,3,4,2,4,2,2,1,3,3,5,5,3,1,2,No,White or Caucasian,Associates or technical degree,"$50,000-$74,999",80503,65+ years old,Male,,Republican,,6,4,4,5,5,1,1,2,4,648,W
655,R_6FVUUEPTzVFkCQ8,"Angry Orchard,Scrumpys Cider,White Claw,Topo Chico Seltzer,Smirnoff,Bacardi","Titos,Truly,Crown Royal","Coors Light,Odells,Budweiser,New Belgium,Corona,High Noon","Burger King,Sonic Drive-In,Mcdonald's,Taco Bell,Papa John's,Five Guys Burgers and Fries","Jimmy John's,Starbucks,KFC,Music City Hot Chicken,Panera Bread,Popeyes,Raising Cane's Chicken Fingers,Chipotle,Subway,Domino's,Chick-fil-A,Sweetgreen","Waffle House,Firehouse Subs,Denver Biscuit Co,Illegal Pete's,CAVA,Cracker Barrel","Ben & Jerry's,Chocolove,Nestle,Hershey","Pepsico,Larabar,Pueblo Chiles,Impossible Burger","Kraft,Campbell,Tyson,Kellogg,Coca-Cola,General Mills",5,5,2,2,5,5,4,4,4,5,5,4,5,5,3,5,1,5,4,5,5,3,5,4,1,5,5,4,5,2,5,2,5,5,3,4,5,5,4,5,2,4,2,4,5,4,5,5,5,5,5,5,5,7,5,5,5,No,White or Caucasian,"Some college, but no degree","$50,000-$74,999",80120,35-44 years old,Female,,Republican,,6,4,4,2,2,4,5,2,2,655,W
719,R_6kh5eMfVGMhRqQh,"Coors Light,Crown Royal","Scrumpys Cider,Smirnoff","Topo Chico Seltzer,White Claw","CAVA,Cracker Barrel","Domino's,Jimmy John's","Sweetgreen,KFC","Chocolove,General Mills","Nestle,Pueblo Chiles","Impossible Burger,Coca-Cola",4,5,5,5,4,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,5,4,5,5,4,5,4,4,5,5,5,4,4,5,5,5,4,5,4,5,6,6,7,7,7,No,White or Caucasian,Bachelor’s degree,"$150,000 or more",30111,35-44 years old,Male,,Democrat,,7,5,5,4,3,4,3,5,4,719,W
413,R_3P2Ch7IKdVADuEN,"Coors Light,Budweiser","New Belgium,Corona","Crown Royal,Bacardi","Taco Bell,Illegal Pete's,Chipotle","Subway,Firehouse Subs","Burger King,Mcdonald's","Chocolove,Hershey","Pepsico,Coca-Cola","General Mills,Kellogg",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,3,3,3,3,3,3,3,2,3,3,2,1,4,3,,3,3,3,3,3,3,3,,4,3,4,3,3,1,3,3,3,3,5,5,5,6,5,No,White or Caucasian,Bachelor’s degree,Prefer not to say,80226,65+ years old,Female,,Democrat,,2,1,1,1,5,5,5,1,1,413,W
1404,R_66ePldPCdsVBxbH,"Truly,Crown Royal,New Belgium,Titos","Corona,High Noon,White Claw,Coors Light,Smirnoff","Angry Orchard,Budweiser","Mcdonald's,Domino's,Raising Cane's Chicken Fingers,KFC,Burger King","Music City Hot Chicken,Starbucks,Subway","Taco Bell,Cracker Barrel,Sweetgreen,Waffle House,Denver Biscuit Co","Coca-Cola,Nestle","Ben & Jerry's,Tyson,Impossible Burger","General Mills,Chocolove",3,4,4,4,4,5,5,5,3,3,3,5,3,5,5,5,5,3,4,3,3,4,3,3,3,5,3,3,5,5,3,3,3,4,5,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4,3,6,6,7,7,7,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",80111,35-44 years old,Male,,Democrat,,1,4,2,5,4,5,5,5,1,1404,W
350,R_1NhoHo1CDsDBSwM,"Titos,Smirnoff,Bacardi","Budweiser,Coors Light,Corona","Angry Orchard,Scrumpys Cider,White Claw","Burger King,Chick-fil-A","Firehouse Subs,Jimmy John's","Papa John's,Domino's","Hershey,Nestle","Larabar,Kellogg","General Mills,Kraft",3,3,1,2,2,3,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,5,2,2,2,No,White or Caucasian,Bachelor’s degree,"$75,000-$99,999",80465,55-64 years old,Female,,Republican,,7,3,2,1,1,1,1,1,5,350,W
446,R_5LOOpwZPC17V5E4,"Crown Royal,Bacardi,Smirnoff,Titos","Odells,Scrumpys Cider,Angry Orchard,New Belgium,Coors Light,Corona,Budweiser","Topo Chico Seltzer,High Noon,White Claw,Truly","Burger King,Chick-fil-A,KFC,Jimmy John's,Popeyes,Starbucks,Subway,Sonic Drive-In,Raising Cane's Chicken Fingers,Mcdonald's,Taco Bell","Sweetgreen,Denver Biscuit Co,Illegal Pete's,CAVA,Music City Hot Chicken","Five Guys Burgers and Fries,Chipotle,Domino's,Panera Bread,Firehouse Subs,Waffle House,Papa John's,Cracker Barrel","Pepsico,Coca-Cola,Kellogg,Kraft,General Mills,Nestle","Campbell,Tyson,Impossible Burger,Pueblo Chiles","Chocolove,Ben & Jerry's,Hershey,Larabar",4,3,4,2,3,2,4,4,4,2,3,5,3,3,3,3,1,4,4,4,4,1,3,3,4,1,3,4,3,3,4,4,3,5,2,4,4,4,1,3,2,4,3,3,3,3,3,2,2,4,2,2,7,7,5,5,6,No,White or Caucasian,"Some college, but no degree","$50,000-$74,999",80137,35-44 years old,Female,,Independent,,3,3,1,2,5,5,5,1,1,446,W
893,R_8YgGNDNGpu5b0We,"Corona,Crown Royal","White Claw,Budweiser","New Belgium,Topo Chico Seltzer","Cracker Barrel,Chipotle","Sweetgreen,Jimmy John's","Starbucks,Subway","Hershey,Campbell","Nestle,Coca-Cola","Pepsico,Pueblo Chiles",2,3,5,4,5,4,,3,4,3,2,3,4,3,2,,,,,,4,,,,,,,,,3,2,4,1,3,4,,3,4,,2,4,3,4,3,3,2,2,4,3,4,3,2,5,4,6,5,6,No,White or Caucasian,Bachelor’s degree,"$150,000 or more",80033,35-44 years old,Male,,Democrat,,5,3,4,2,3,2,2,4,5,893,W
569,R_11ugDmixb7hsrCo,"Crown Royal,Coors Light,Corona,Budweiser,Smirnoff,Bacardi","Angry Orchard,Odells,Topo Chico Seltzer,Scrumpys Cider,New Belgium","Truly,White Claw,High Noon,Titos","Mcdonald's,Domino's,Five Guys Burgers and Fries,Cracker Barrel,Papa John's,Waffle House,Popeyes,Sonic Drive-In,Raising Cane's Chicken Fingers,Taco Bell,Burger King,KFC","Chick-fil-A,Firehouse Subs,Illegal Pete's,CAVA,Jimmy John's,Chipotle,Sweetgreen,Panera Bread,Subway,Starbucks","Denver Biscuit Co,Music City Hot Chicken","General Mills,Kellogg,Hershey,Pepsico,Nestle,Kraft,Coca-Cola","Tyson,Campbell","Chocolove,Impossible Burger,Pueblo Chiles,Ben & Jerry's,Larabar",5,1,1,1,1,1,1,5,5,1,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1,1,2,4,1,5,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000-$74,999",80203,25-34 years old,Female,,Democrat,,3,1,1,1,5,4,4,1,1,569,W
518,R_1DouiiMRyR7B2kP,"Smirnoff,Coors Light,Corona,Angry Orchard,Odells,Bacardi","Crown Royal,White Claw,High Noon,Truly","New Belgium,Scrumpys Cider,Topo Chico Seltzer,Budweiser,Titos","Popeyes,Taco Bell,Raising Cane's Chicken Fingers,Starbucks","Domino's,Five Guys Burgers and Fries,Papa John's,Subway,Burger King,Chick-fil-A,KFC,Mcdonald's,Jimmy John's","Firehouse Subs,Cracker Barrel,Denver Biscuit Co,Sweetgreen,Waffle House,Panera Bread,Music City Hot Chicken,Sonic Drive-In,Chipotle,Illegal Pete's,CAVA","Ben & Jerry's,Nestle,Coca-Cola,Hershey,Campbell","Kellogg,Pepsico,Chocolove","General Mills,Pueblo Chiles,Kraft,Tyson,Larabar,Impossible Burger",4,4,3,,4,4,2,2,3,4,2,4,2,4,3,4,5,3,2,2,5,1,3,2,1,4,3,1,2,3,4,2,2,1,3,2,4,2,3,2,2,2,2,2,5,5,1,5,3,2,4,3,6,3,5,2,4,No,Black or African American,High school diploma or GED,"$100,000-$149,999",80112,18-24 years old,Male,,Democrat,,2,4,5,4,1,3,2,4,3,518,B
1141,R_7M4YEneRRemybEZ,"Scrumpys Cider,Angry Orchard,High Noon,Coors Light,Budweiser,Crown Royal,Corona","New Belgium,Topo Chico Seltzer,White Claw,Truly","Odells,Smirnoff,Bacardi,Titos","Jimmy John's,Illegal Pete's,Papa John's,Firehouse Subs,Subway,Panera Bread,Domino's","Music City Hot Chicken,Waffle House,Chipotle,CAVA,Denver Biscuit Co,Sweetgreen,Cracker Barrel","Raising Cane's Chicken Fingers,Starbucks,KFC,Taco Bell,Popeyes,Sonic Drive-In,Burger King,Chick-fil-A,Mcdonald's","Pepsico,Coca-Cola","General Mills,Campbell,Ben & Jerry's","Impossible Burger,Pueblo Chiles,Tyson,Larabar",2,4,1,4,1,1,1,1,1,2,4,1,1,4,2,4,5,5,2,1,5,4,5,1,1,4,4,4,5,1,2,4,2,4,4,5,4,2,4,1,2,5,2,4,5,2,5,1,5,2,2,5,7,6,7,5,6,No,"White or Caucasian,Asian","Some college, but no degree","$75,000-$99,999",80621,18-24 years old,Female,,Independent,,3,1,1,1,5,4,1,1,1,1141,W
1551,R_6V3Kvp4xiLuTuUN,"White Claw,Scrumpys Cider,Truly,Topo Chico Seltzer,Angry Orchard","Smirnoff,High Noon,Titos,Bacardi,Crown Royal","New Belgium,Coors Light,Budweiser,Odells,Corona","Cracker Barrel,Panera Bread,Sweetgreen,Denver Biscuit Co","Popeyes,Music City Hot Chicken,Raising Cane's Chicken Fingers,KFC,Chick-fil-A","Five Guys Burgers and Fries,Mcdonald's,Sonic Drive-In,Burger King","Coca-Cola,Pepsico","General Mills,Kellogg","Larabar,Chocolove",3,3,3,3,3,3,3,3,3,3,3,3,,,3,4,,4,3,4,3,2,4,3,2,3,3,3,4,3,1,3,2,3,3,4,3,4,4,3,3,3,4,3,4,,3,3,3,,3,,5,6,4,6,7,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",80022,45-54 years old,Female,,Independent,,1,2,2,3,3,5,5,1,1,1551,W
585,R_1JL8H7LrLqY44Jl,"Budweiser,Smirnoff","Bacardi,High Noon","Truly,White Claw","Starbucks,Chick-fil-A","Domino's,Burger King","KFC,Mcdonald's","Coca-Cola,Hershey","Tyson,Kraft","Kellogg,Nestle",2,4,5,1,1,2,4,1,1,5,2,1,1,4,4,2,5,4,2,4,5,2,5,4,1,5,3,3,5,4,5,1,1,1,5,1,1,1,1,4,4,1,1,1,1,2,2,5,1,1,2,1,5,7,5,4,6,No,White or Caucasian,Associates or technical degree,"$50,000-$74,999",80205,55-64 years old,Female,,Independent,,4,1,1,1,3,5,5,1,1,585,W
765,R_7NVCcI3xoCMhWTf,"Scrumpys Cider,Budweiser,Coors Light,Angry Orchard,Corona","Titos,Crown Royal,Bacardi,Smirnoff","High Noon,New Belgium,Odells,White Claw,Topo Chico Seltzer,Truly","Firehouse Subs,Raising Cane's Chicken Fingers,Chick-fil-A,Starbucks","Subway,Waffle House,Mcdonald's","Sweetgreen,Illegal Pete's,Domino's,Jimmy John's,Cracker Barrel,Chipotle,Burger King,Popeyes,KFC","Ben & Jerry's,Impossible Burger,Pepsico,Hershey,Nestle,Kraft","Tyson,Kellogg,Pueblo Chiles,Campbell,Coca-Cola","Larabar,Chocolove,General Mills",2,4,4,4,,5,5,,5,5,4,,4,4,4,4,4,4,4,4,4,4,4,2,,5,4,4,4,4,5,1,1,,1,5,1,2,1,1,4,,2,5,1,,2,4,,2,4,2,7,2,6,2,6,No,White or Caucasian,"Some college, but no degree","$50,000-$74,999",80643,35-44 years old,Male,,Democrat,,2,1,1,2,3,1,1,1,1,765,W
597,R_64CQL8kV7aLqyiH,"Bacardi,New Belgium,Budweiser,Corona,Crown Royal","Scrumpys Cider,Smirnoff,High Noon,Topo Chico Seltzer,Angry Orchard,Odells,Titos","Coors Light,White Claw,Truly","Denver Biscuit Co,Music City Hot Chicken,CAVA,Popeyes,Chipotle,Mcdonald's,Waffle House,Firehouse Subs,Cracker Barrel,Five Guys Burgers and Fries,Chick-fil-A,Burger King","Domino's,Illegal Pete's,Sweetgreen,Papa John's,Panera Bread,Starbucks,Jimmy John's,KFC,Sonic Drive-In","Raising Cane's Chicken Fingers,Taco Bell,Subway","Coca-Cola,Nestle,Larabar,General Mills,Impossible Burger","Pepsico,Campbell,Hershey,Pueblo Chiles,Chocolove,Kellogg","Tyson,Ben & Jerry's,Kraft",5,5,4,3,4,4,2,2,4,4,2,4,2,4,5,4,4,4,4,2,4,2,2,4,2,4,2,2,5,4,5,3,2,4,4,2,5,4,4,5,4,3,4,4,5,4,4,2,4,2,4,4,6,3,6,6,6,No,Black or African American,"Some college, but no degree","$25,000-$49,999",80012,25-34 years old,Female,,Democrat,,6,4,3,4,3,3,4,2,4,597,B
825,R_3PdCPBcxXqqi2VM,"Crown Royal,Titos,Smirnoff,Bacardi","Scrumpys Cider,Angry Orchard,Topo Chico Seltzer,Truly,White Claw","New Belgium,Odells,Budweiser,Corona,High Noon,Coors Light","Taco Bell,Popeyes,Raising Cane's Chicken Fingers,Mcdonald's,Sonic Drive-In,Chick-fil-A,KFC,Subway,Burger King,Domino's,Papa John's","Illegal Pete's,Panera Bread,Five Guys Burgers and Fries,Chipotle,Firehouse Subs,Jimmy John's,Starbucks","Music City Hot Chicken,Denver Biscuit Co,Cracker Barrel,CAVA,Sweetgreen,Waffle House","Pepsico,Coca-Cola","Ben & Jerry's,Hershey,Chocolove","Pueblo Chiles,Campbell,Larabar,Kellogg,Kraft,General Mills,Impossible Burger,Tyson,Nestle",1,1,1,1,1,5,1,5,5,1,4,4,1,1,1,5,4,4,,,4,1,,,4,1,5,,1,1,,4,,3,,,5,5,,,4,4,2,,5,5,,,,,5,1,5,5,2,5,5,No,White or Caucasian,"Some college, but no degree","$75,000-$99,999",80526,25-34 years old,Female,,Democrat,,3,4,4,1,1,5,5,1,1,825,W
412,R_3DhwMtFVyY3P62V,"Coors Light,Budweiser,High Noon","Truly,White Claw,Topo Chico Seltzer","Smirnoff,Titos,Bacardi","Mcdonald's,Burger King","Popeyes,Chick-fil-A,KFC","Subway,Jimmy John's,Firehouse Subs","General Mills,Campbell,Tyson","Hershey,Nestle,Chocolove","Coca-Cola,Pepsico",4,2,3,4,3,2,4,2,2,2,3,2,2,1,1,5,5,4,3,4,4,2,4,4,1,3,,1,4,2,3,4,3,3,4,4,3,4,1,4,5,1,5,1,5,3,4,5,3,3,5,,5,5,5,2,4,Yes,White or Caucasian,Bachelor’s degree,"$50,000-$74,999",80205,25-34 years old,Male,,Independent,,3,1,1,1,5,5,5,1,1,412,H
1387,R_6qxZ6iz23ArrqUD,"Corona,Coors Light,Budweiser","Bacardi,Crown Royal","Scrumpys Cider,White Claw,Angry Orchard,Topo Chico Seltzer","Popeyes,Burger King,Chick-fil-A,Raising Cane's Chicken Fingers,Mcdonald's,Sonic Drive-In,KFC,Taco Bell","Firehouse Subs,Subway,Jimmy John's","Domino's,Papa John's","Coca-Cola,Pepsico","General Mills,Kellogg","Hershey,Kraft,Ben & Jerry's,Tyson,Campbell",,1,1,1,1,1,,,,1,,,,,,3,1,1,4,2,1,1,2,2,1,2,1,4,1,1,4,1,1,,1,1,1,,1,1,1,,1,1,1,2,1,1,1,,,,6,5,5,5,5,No,White or Caucasian,Associates or technical degree,"$50,000-$74,999",80917,65+ years old,Female,,Independent,,4,4,4,4,1,1,1,1,4,1387,W
661,R_1eKVfuudoqrnAoQ,"Budweiser,Coors Light,New Belgium,Corona","Bacardi,Crown Royal,Smirnoff","Scrumpys Cider,Topo Chico Seltzer,White Claw","Sonic Drive-In,Chipotle,Burger King,Mcdonald's,KFC,Popeyes,Five Guys Burgers and Fries,Chick-fil-A,Taco Bell","Firehouse Subs,Subway,Panera Bread,Jimmy John's","Papa John's,Domino's","Ben & Jerry's,Hershey,Nestle","General Mills,Kellogg,Larabar","Pepsico,Coca-Cola",,4,2,2,2,4,2,2,2,4,2,2,2,2,2,4,4,,,2,,1,2,,4,3,,4,4,4,4,,4,2,,4,4,,4,1,2,2,4,4,4,4,2,4,2,,4,4,5,5,1,3,2,No,White or Caucasian,Bachelor’s degree,"$100,000-$149,999",80031,45-54 years old,Male,,Republican,,6,3,3,3,2,3,3,3,3,661,W
